osmId,typeOfBuilding,geometry,lat,long,name,operator,brand,openingHours
4125363496,post_office,0101000020E61000000B24CDC4199025401F51FC732C344A40,52.4076066,10.7814466,Deutsche Post DHL,unknown,unknown,Mo
4126450290,post_office,0101000020E6100000F59ECA694FA920408541994693194A40,52.199807,8.330684,unknown,unknown,unknown,Mo-Fr 09:00-18:00; Sa 09:00-14:00
4126450291,post_office,0101000020E610000003FE3A81FAAC2040D6B95807F6194A40,52.2028207,8.3378487,unknown,Kretschmann,unknown,Mo-Fr 07:30-13:00
4143514040,post_office,0101000020E61000003F4E3D7727B02040BFA5F7E868614A40,52.7610141,8.3440511,unknown,Deutsche Post,unknown,unknown
4181651275,post_office,0101000020E6100000D5D8B9C4EC78234017105A0F5F0F4A40,52.1200885,9.7361814,Schmidt Lotto,unknown,unknown,unknown
4200422201,post_office,0101000020E6100000E0F76F5E9CDC20402F8B89CDC7644A40,52.7873475,8.4308805,Postfiliale 408,Peschke & Spaniol GbR,unknown,unknown
4211537487,post_office,0101000020E610000055DBF236DBCD23403542E4993CC54940,51.5409119,9.9020631,GLS,GLS,GLS,unknown
4223265147,post_office,0101000020E61000000BDE46B9EA5C254000451B36806A4A40,52.8320377,10.6814783,Postfiliale,unknown,unknown,Mo 14:30-17:30; Tu-Fr 09:30-12:30
4250198723,post_office,0101000020E610000016BFCEF2E11A2540322A5F86B57B4A40,52.9664772,10.5525051,DHL-Shop,Schuh- und Schlüsseldienst,unknown,unknown
4263566220,post_office,0101000020E610000014B4C9E1931E2040388023264D264A40,52.2992294,8.059722,DHL Paketshop,unknown,unknown,unknown
4283545031,post_office,0101000020E61000003AD3DFA69A1C25407DD92C4D00164A40,52.1718842,10.5558674,Postbank,unknown,unknown,unknown
4290008852,post_office,0101000020E610000081FFF7F1E16B2040250A2DEBFE8D4A40,53.109342,8.2107082,Filiale 617,unknown,unknown,unknown
4311183116,post_office,0101000020E61000008BA141AFE4832340B02E5D77A92D4A40,52.3567342,9.7576041,Das Lädchen,Andrea Brümmer,unknown,Mo-Fr 07:30-13:00
4314850813,post_office,0101000020E6100000AF473C34874B2240E47D665AACDF4A40,53.7474473,9.1475159,unknown,unknown,DHL,unknown
4320969826,post_office,0101000020E6100000FB09C27009272040B591466007214A40,52.2580376,8.0762439,DHL Paketshop,DHL,unknown,Mo-Fr 10:00-13:00
4327533276,post_office,0101000020E6100000D67844E0A3292040D7862FB88B224A40,52.2698889,8.0813284,unknown,unknown,unknown,unknown
4329152079,post_office,0101000020E61000003D4C56A071202040CB17B49080214A40,52.261736,8.0633669,Hermes Paketshop,Hermes,unknown,unknown
4336619841,post_office,0101000020E610000022B0CD2104F7244046589E51041E4A40,52.2345068,10.4824534,Lotto-Tabakwaren-Zeitschriften Aleksandria,Alexandra Mach,unknown,Mo-Fr 06:30-19:30; Sa 06:30-19:00; Su off
4336692851,post_office,0101000020E610000035AF343A31E524403822CE797C224A40,52.2694237,10.4476412,Toto-Lotto-Post Service-Filiale,Christa Meyerding,unknown,Mo-Fr 09:00-13:00
4344205129,post_office,0101000020E61000007C687AE46A1F25408139C489F9294A40,52.3279278,10.5613624,Biggi's shop,Birgit Bosse,unknown,Mo-Sa 09:00-12:00
4346426171,post_office,0101000020E61000007BCB8B0233412540B1DB0CDC26A24A40,53.2668109,10.6273423,Deutsche Post,unknown,DHL,Mo-Fr 14:30-17:30; Sa 10:00-13:00; PH off
4350621596,post_office,0101000020E61000009656E828ACD123400E654DD136C14940,51.5094854,9.9095166,Hermes,unknown,unknown,Mo-Fr 08:30-18:00; Sa 08:30-13:00; PH off
4350847385,post_office,0101000020E610000008A3A36659D1234088B0D0BD3DC14940,51.5096967,9.9088852,A. Kühne,unknown,unknown,Mo-Fr 08:00-18:00; Sa 08:00-13:00; PH off
4353141727,post_office,0101000020E61000007A86151340CA2340A693B60254C44940,51.5338138,9.8950201,Toto-Lotto D. Baranczyk,unknown,unknown,Mo-Fr 06:00-18:00; Sa 06:00-13:00; PH off
4353242223,post_office,0101000020E6100000F8544E7B4AC22340ED9282B8BCCA4940,51.5838843,9.8794745,unknown,unknown,unknown,Mo-Fr 16:00-17:00; Sa 11:00-12:00
4367733368,post_office,0101000020E61000003966344D33C425408B5EFC23C23E4A40,52.4902997,10.8832039,unknown,unknown,unknown,unknown
4377658496,post_office,0101000020E610000067B4FA8FF1052040EDD808C4EB1C4A40,52.225945,8.0116086,unknown,unknown,unknown,unknown
4377781022,post_office,0101000020E61000002A09E46D00F923409D3E4C0C13C54940,51.5396438,9.9863314,DHL,unknown,unknown,unknown
4406707653,post_office,0101000020E6100000C72066E54DD02340AC1A29006BC44940,51.5345154,9.9068443,Poststelle in der Apotheke Dr. Schütz,Dr. med. Martin Anschütz e.K.,unknown,Mo-Sa 09:00-13:00; Mo-Fr 15:00-18:00; PH off
4408072310,post_office,0101000020E6100000AE2EA704C4402540E0A5D425E3F64940,51.928807,10.6264955,Partnerfiliale,DHL,unknown,unknown
4413850126,post_office,0101000020E6100000FEE60F17CA8F21402EB2F8A81A874A40,53.0555011,8.7808387,Mail Boxes Etc.,unknown,UPS,Mo-Fr 08:00-18:00; Sa
4426834890,post_office,0101000020E61000005330197DBBD323406A9D02AAC9B54940,51.4202168,9.9135398,Post/Hermes,unknown,unknown,unknown
4429527655,post_office,0101000020E6100000F51CECA8C5B31E4019B8978FFF6C4A40,52.8515491,7.6755587,Deutsche Post Filiale,unknown,unknown,unknown
4429701557,post_office,0101000020E6100000E89CE96F53812540BD12921678974A40,53.1833523,10.7525897,unknown,unknown,DHL;Postbank,unknown
4447383556,post_office,0101000020E610000041F33977BB922340C628BE90C42F4A40,52.3731862,9.7865865,Hermes Paket Shop,Hermes,unknown,unknown
4463048619,warehouse,0101000020E610000032C5C14AAA6B1B40F70F7DD2E44D4A40,52.6085456,6.8551418,unknown,unknown,unknown,unknown
4464870429,post_office,0101000020E610000067BB421F2C8B2240069F8B2BD3314A40,52.3892569,9.271821,Vielfalt,unknown,unknown,Mo-Sa 09:00-13:00; Mo
4465969086,post_office,0101000020E61000006A9725F03D7A23405D7AEA47792F4A40,52.3708887,9.7387538,unknown,unknown,dhl,unknown
4469354726,post_office,0101000020E6100000F2ACEEA2F94926406EE92C0EC27B4A40,52.9668596,11.1444827,unknown,unknown,Hermes,unknown
4469379603,post_office,0101000020E6100000EB60585936EA2540A4A2563D05724A40,52.8907849,10.9574459,unknown,unknown,DHL,unknown
4469379604,post_office,0101000020E6100000FA68CC7FA33C2640748DE09057764A40,52.9245473,11.1184349,unknown,unknown,Hermes,unknown
4469379605,post_office,0101000020E61000009ED9098A7AE82540480A1B54D1774A40,52.9360757,10.9540599,unknown,unknown,Hermes,unknown
4475573246,post_office,0101000020E6100000F5D72B2CB81F20408A2BC2A8FF204A40,52.2578021,8.061952,Postfiliale,unknown,Deutsche Post,Mo 06:00-12:30; Tu-Fr 06:00-12:30
4487755923,post_office,0101000020E6100000664BFB8B45D02340F6D72B2CB8C64940,51.5524955,9.9067806,Deutsche Post,unknown,unknown,Mo-Fr 09:00-13:00; 15:00-17:45; Sa 09:00-12:45; PH off
4506522804,post_office,0101000020E6100000F3D885D50E712040D8D9907F66924A40,53.143753,8.2208163,Hauptpost,Deutsche Post AG,unknown,Mo-Fr 09:00-18:00
4525729592,post_office,0101000020E610000096CBEB2D8A5323409EE05119B51E4A40,52.2399017,9.6631636,D. Neck,Dieter Neck,unknown,Mo-Fr 08:30-18:30
